Timestamp,Reading 1,Reading 5, Reading 10, Inserting 1,Inserting 5,Inserting 10, Updating 1,Updating 5,Updating 10, Deleting 1,Deleting 5,Deleting  10, 10 Simul. Readers,50 Simul. Reader,100 Simul. Readers,10 Simul. Tasks,50 Simul. Tasks,100 Simul. Tasks,10 Simul. Transactions,50 Simul. Transactions,100 Simul. Transactions
0.653948,1.87873,0.478004,0.297983,2.10004,0.572999,0.34085,2.38979,0.561878,0.34027,0.903595,0.225201,0.145684,0.447375,0.367912,0.369922,0.682025,0.499266,0.475976
