Timestamp,Reading 1,Reading 5, Reading 10, Inserting 1,Inserting 5,Inserting 10, Updating 1,Updating 5,Updating 10, Deleting 1,Deleting 5,Deleting  10, 10 Simul. Readers,50 Simul. Reader,100 Simul. Readers,10 Simul. Tasks,50 Simul. Tasks,100 Simul. Tasks,10 Simul. Transactions,50 Simul. Transactions,100 Simul. Transactions
0.00601692,0.00655033,0.00569233,0.00606567,0.00650567,0.00654133,0.00650233,0.00691533,0.00648867,0.00707367,0.00675267,0.00640267,0.006365,0.00693567,0.00686133,0.006585,0.00696733,0.00709667,0.00668433
